card_id,card_zh_cnt,card_xz_cnt,card_brand_cnt,card_product_cnt,card_zh,card_xz,card_brand,card_product,flow_mtcnt,flow_daycnt,flowcnt_t,flowcnt_6,flowcnt_3,min_dtseg,max_dtseg,flowcnt_wkd,flowcnt_wke,top_trdtz,n_trdtz,top_trdwkd,n_trdwkd,succ_cnt1,succ_cnt6,succ_cnt3,succ_late,fail_late,cash_cnt1,cash_cnt6,cash_cnt3,cash_amt1,cash_amt6,cash_amt3,cashmax_amt1,cashmax_amt6,cashmax_amt3,cons_cnt1,cons_cnt6,cons_cnt3,cons_amt1,cons_amt6,cons_amt3,consmax_amt1,consmax_amt6,consmax_amt3,consnigt_cnt1,consnigt_cnt6,consnigt_cnt3,transout_cnt1,transout_cnt6,transout_cnt3,transout_amt1,transout_amt6,transout_amt3,transoutmax_amt1,transoutmax_amt6,transoutmax_amt3,cre_cash_cnt,cre_cash_amt,kj_cnt,kj_amt,zx_cnt,zx_amt,trade_amt1,trade_amt6,trade_amt3,consnigt_amt1,consnigt_amt6,consnigt_amt3,arg_cashamt,arg_consamt,avg_nigconsamt,arg_tout_amt,arg_crecash_amt,arg_zx_amt,arg_cashzb_cnt,arg_conszb_cnt,arg_nigconszb_cnt,transoutzb_cnt,cre_cashzb_cnt,zxzb_cnt,arg_cashzb_amt,arg_conszb_amt,arg_nigconszb_amt,transoutzb_amt,cre_cashzb_amt,zxzb_amt,flag,
0.590626439,0,0.5,0,0.5,0,0,0.112244898,0,1,0.100558659,0.04505632,0.04505632,0.036951501,0.056179775,0.994382022,0.040089087,0.05026455,0,0.057268722,0.833333333,0.058064516,0.033613445,0.043360434,0.030360531,0,0.001001001,0.015873016,0.029411765,0.034090909,0.013793103,0.019452687,0.012914485,0.055,0.044,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0.036659878,0.017291066,0.007044238,0.007702073,0.006133144,0.03,0.066,0.044,0,0,0,0,0,4.66E-08,0.003191311,0.004285,0.002604138,0,0,0,0.035119048,0,0,0.02962222,0,5.01E-08,0.108108,0,0,0.486486,0,0,0.179169498,0,0,0.81000152,0,0.903440006,1,
0.590856748,0,0,0,0,0,0.5,0,0,0.6,0.016759777,0.01126408,0.01126408,0.006928406,0.286516854,0.966292135,0.0155902,0.007936508,0.428571429,0.017621145,0.5,0.025806452,0.012605042,0.012195122,0.009487666,0,0.005005005,0,0,0,0,0,0,0,0,0,0.014084507,0.019283747,0.01509434,0.004836776,0.005323231,0.003991278,0.012445679,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.004468204,0.005266203,0.003968033,0,0,0,0,0.0114077,0,0,0,5.01E-08,0,0.7,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.590971902,0,0,0,0,0,0,0.112244898,0,0.8,0.094972067,0.027534418,0.027534418,0.025404157,0.219101124,0.994382022,0.026726058,0.029100529,0.428571429,0.030837004,0.833333333,0.025806452,0.004201681,0.028455285,0.022770398,0,0.002002002,0.015873016,0.088235294,0.090909091,0.001880878,0.022420046,0.011867365,0.0075,0.04,0.0125,0,0.024793388,0.01509434,0,0.000308811,0.000249824,0,0.000559406,0.000559406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000132244,0.001190941,0.000914164,0,0,0,0.013491905,0.000514709,0,0,0,5.01E-08,0.521739,0.391304,0,0,0,0,0.743019188,0.244873375,0,0,0,0.903440006,0,
0.591087057,0,0,0,0,0,0.5,0.112244898,0,0.8,0.072625698,0.02252816,0.02252816,0.030023095,0.056179775,0.803370787,0.0155902,0.031746032,0.428571429,0.022026432,0.833333333,0.051612903,0.033613445,0.02303523,0.026565465,0,0.001001001,0,0,0,0,0,0,0,0,0,0.056338028,0.046831956,0.052830189,0.002083659,0.002067961,0.002692901,0.001234568,0.003406337,0.003406337,0.107142857,0.045454545,0.081081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.001924995,0.002045851,0.002677254,0.003133333,0.003132191,0.003133333,0,0.001824778,0.002088127,0,0,5.01E-08,0,0.894736,0.157894,0,0,0,0,0.954545498,0.092848475,0,0,0.903440006,1,
0.591202211,0,0,0,0,0,0.5,0.112244898,0,0.8,0.061452514,0.016270338,0.016270338,0.009237875,0.04494382,1,0.013363029,0.021164021,0.285714286,0.017621145,0.666666667,0.025806452,0.008403361,0.017615176,0.015180266,0,0.003003003,0,0,0,0,0,0,0,0,0,0,0.002754821,0,0,2.49E-05,0,0,0.000187129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.89E-07,2.47E-05,9.20E-08,0,0,0,0,0.000373149,0,0,0,5.01E-08,0,0.071428,0,0,0,0,0,0.955151634,0,0,0,0.903440006,1,
0.591317365,0,0,0,0,0,0,0.112244898,0,0,0,0.002503129,0.002503129,0.006928406,0.325842697,0.325842697,0,0.007936508,0.285714286,0.004405286,0.833333333,0.012903226,0.012605042,0.004065041,0.0056926,0.2,1,0.015873016,0.007352941,0.011363636,0.006269592,0.003297066,0.003490401,0.025,0.02,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000440344,0.000130271,0.000195896,0,0,0,0.023809524,0,0,0,0,5.01E-08,0.333333,0,0,0,0,0,0.999420348,0,0,0,0,0.903440006,1,
0.59143252,0,0,0,0,0,0.5,0.112244898,0,1,0.206703911,0.067584481,0.067584481,0.101616628,0.005617978,1,0.075723831,0.055555556,0.285714286,0.074889868,0,0.064516129,0.113445378,0.069105691,0.083491461,0,0,0,0,0,0,0,0,0,0,0,0.183098592,0.121212121,0.143396226,0.002621865,0.00133857,0.001836972,0.000623086,0.001645545,0.001645545,0.035714286,0.03030303,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.002422163,0.001659029,0.002329711,0.000397146,0.000505961,0.000397146,0,0.000456347,0.000505961,0,0,5.01E-08,0,0.8,0.036363,0,0,0,0,0.761936353,0.018495005,0,0,0.903440006,1,
0.058843851,0,0,0,0,0,0.5,0.112244898,0,1,0.055865922,0.021276596,0.021276596,0.023094688,0.028089888,0.983146067,0.020044543,0.023809524,0,0.017621145,0.166666667,0.025806452,0.004201681,0.02303523,0.020872865,0,0,0.015873016,0.051470588,0.045454545,0.002507837,0.020771513,0.011518325,0.01,0.04,0.025,0,0.011019284,0.01509434,0,0.000705052,0.001055032,0,0.003266337,0.003266337,0,0,0,0,0,0,0,0,0,0,0,0,0.079545455,0.021989529,0,0,0.004926108,0.000479311,0.00017626,0.001525898,0.001707217,0,0,0,0.021428571,0.002644126,0,0,0.158823548,0.008756306,0.388888,0.222222,0,0,0.388888,0.111111,0.537267639,0.436343747,0,0,0.537554521,0.930468614,1,
0.591547674,1,0.5,0.5,0,0,0,0,0,0.8,0.039106145,0.03379224,0.03379224,0.043879908,0.269662921,0.960674157,0.04454343,0.021164021,0.285714286,0.083700441,0,0.077419355,0.042016807,0.035230352,0.036053131,0,0.001001001,0,0,0,0,0,0,0,0,0,0,0.008264463,0.003773585,0,1.34E-05,1.97E-05,0,9.90E-05,9.90E-05,0,0,0,0.068965517,0.036659878,0.04610951,0.136537053,0.040398035,0.086590859,0.63,0.63,0.63,0,0,0,0,0.009852217,1.40E-05,0.042657342,0.018219949,0.02600405,0,0,0,0,6.71E-05,0,0.1553711,0,0.000127665,0,0.107142,0,0.642857,0,0.142857,0,0.000694909,0,0.99916309,0,0.903505908,1,
0.591777982,0,0,0,0,0,0.5,0,0,1,0.094972067,0.043804756,0.043804756,0.055427252,0.016853933,0.915730337,0.046770601,0.03968254,0.428571429,0.079295154,0.666666667,0.051612903,0.079831933,0.047425474,0.05313093,0,0,0,0,0,0,0,0,0,0,0,0.11971831,0.090909091,0.098113208,0.045293637,0.040776468,0.041322762,0.026030864,0.046217822,0.030546535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004926108,4.38E-08,0.041840547,0.040339155,0.041081096,0,0,0,0,0.018536012,0,0,0,0,0,0.916666,0,0,0,0.055555,0,0.954545498,0,0,0,0.318648179,1,
0.592008291,0,0,0,0,0,0.5,0,0,0.4,0.011173184,0.002503129,0.002503129,0.004618938,0.292134831,0.792134831,0.002227171,0.005291005,0,0.004405286,0.666666667,0.006451613,0.004201681,0.004065041,0.003795066,0.2,1,0,0,0,0,0,0,0,0,0,0.007042254,0.008264463,0.00754717,0.002382414,0.001958011,0.001967082,0.00617284,0.004950495,0.004950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.002200972,0.001937081,0.001955681,0,0,0,0,0.009790721,0,0,0,5.01E-08,0,1,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.592123445,0,0,0,0,0,0.5,0.112244898,0,1,0.094972067,0.038798498,0.038798498,0.030023095,0.050561798,0.97752809,0.028953229,0.05026455,0.142857143,0.039647577,0.833333333,0.051612903,0.033613445,0.043360434,0.028462998,0,1,0,0,0,0,0,0,0,0,0,0.049295775,0.068870523,0.049056604,0.008364492,0.006445128,0.006591666,0.009896296,0.007936634,0.007936634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009852217,2.74E-05,0.00772696,0.006376059,0.006553206,0,0,0,0,0.003867325,0,0,0,0.000250275,0,0.78125,0,0,0,0.125,0,0.954546452,0,0,0,0.90380962,1,
0.5922386,0,0,0,0,0,0,0.112244898,0,0.6,0.016759777,0.003754693,0.003754693,0.004618938,0.04494382,0.994382022,0.002227171,0.007936508,0.142857143,0,0.833333333,0.006451613,0.008403361,0.005420054,0.003795066,0,1,0.015873016,0.014705882,0.011363636,0.003134796,0.004945598,0.001745201,0.0125,0.02,0.0125,0.007042254,0.005509642,0.003773585,0.000666599,0.000273624,0.000275525,0.00172716,0.001385149,0.001385149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000836052,0.000466063,0.000371917,0,0,0,0.017857143,0.00205232,0,0,0,5.01E-08,0.5,0.5,0,0,0,0,0.418859684,0.554484025,0,0,0,0.903440006,1,
0.592468908,0,0,0,0,0,0,0.112244898,0,0.2,0.005586592,0.003754693,0.003754693,0.006928406,0.028089888,0.870786517,0.006681514,0.002645503,0.142857143,0.008810573,0.5,0.012903226,0.012605042,0.005420054,0.0056926,0,1,0,0,0,0,0,0,0,0,0,0,0.002754821,0,0,0.000135035,0,0,0.001015842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.85E-07,0.000133655,1.02E-07,0,0,0,0,0.002025666,0,0,0,5.01E-08,0,0.25,0,0,0,0,0,0.95457318,0,0,0,0.903440006,1,
0.592584063,0,0,0,0,0,0.5,0.112244898,0,0.6,0.083798883,0.025031289,0.025031289,0.025404157,0.264044944,0.966292135,0.017817372,0.034391534,0.285714286,0.022026432,0.833333333,0.025806452,0.004201681,0.027100271,0.032258065,0,0.005005005,0,0,0,0,0,0,0,0,0,0.007042254,0.055096419,0.064150943,0.023776488,0.024133955,0.029378254,0.061604938,0.049405941,0.049405941,0.035714286,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.021963918,0.023875164,0.029206488,0.103958333,0.103920446,0.103958333,0,0.018101698,0.207840891,0,0,5.01E-08,0,0.95238,0.047619,0,0,0,0,0.954545498,0.263962434,0,0,0.903440006,1,
0.592699217,0,0,0,0,0,0.5,0.112244898,0,0.2,0.005586592,0.001251564,0.001251564,0.004618938,0.219101124,0.460674157,0.004454343,0,0.285714286,0,0.5,0,0.004201681,0.002710027,0.003795066,0.2,1,0,0,0,0,0,0,0,0,0,0.007042254,0.005509642,0.00754717,0.014170596,0.007862578,0.011765466,0.036716049,0.02970297,0.02970297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.013090399,0.007778315,0.011696741,0,0,0,0,0.058973346,0,0,0,5.01E-08,0,1,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.592814371,0,0,0,0,0,0,0.112244898,0,0,0.011173184,0.006257822,0.006257822,0,0.56741573,0.578651685,0.013363029,0,0.142857143,0.013215859,0.5,0.006451613,0,0.008130081,0.011385199,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.98E-07,6.38E-08,9.59E-08,0,0,0,0,0,0,0,0,5.01E-08,0,0,0,0,0,0,0,0,0,0,0,0.903440006,1,
0.592929526,0,0,0,0,0,0.5,0,0,1,0.335195531,0.120150188,0.120150188,0.143187067,0,1,0.124721604,0.108465608,0,0.140969163,0.333333333,0.103225806,0.163865546,0.12601626,0.136622391,0,0.003003003,0,0,0,0,0,0,0,0,0,0.253521127,0.23415978,0.241509434,0.001802086,0.00127476,0.001488146,0.000388889,0.000846535,0.000846535,0.071428571,0.03030303,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007389163,1.65E-05,0.001664876,0.001276774,0.001503029,0.000277292,0.000277191,0.000277292,0,0.000224956,0.000277191,0,0,0.000200217,0,0.876288,0.020618,0,0,0.030927,0,0.942870452,0.013165821,0,0,0.90454758,0,
0.593159834,0,0,0,0,0,0,0.112244898,0,1,0.122905028,0.041301627,0.041301627,0.043879908,0.005617978,0.926966292,0.046770601,0.034391534,0,0.030837004,0.166666667,0.04516129,0.058823529,0.044715447,0.056925996,0,0.004004004,0.158730159,0.154411765,0.204545455,0.021943574,0.059017474,0.058289703,0.025,0.05,0.0625,0.007042254,0.008264463,0.011320755,8.91E-06,0.000480059,0.000718355,2.31E-05,0.003267327,0.003267327,0.035714286,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007389163,0.007955198,0.001548957,0.01050919,0.01556838,3.90E-05,3.89E-05,3.90E-05,0.020294762,0.002400454,7.79E-05,0,0,0.09689484,0.617647,0.088235,0.029411,0,0,0.088235,0.221637018,0.043135911,0.00022407,0,0,0.968578212,1,
0.593620451,0,0,0,0,1,0.5,0,0,0,0.005586592,0.002503129,0.002503129,0.006928406,0.162921348,0.191011236,0.004454343,0.002645503,0.142857143,0.008810573,0.166666667,0.006451613,0.008403361,0.002710027,0.003795066,0,0.001001001,0,0,0,0,0,0,0,0,0,0.014084507,0.005509642,0.00754717,0.002287117,0.000631744,0.000945334,0.004444444,0.003564356,0.003564356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.002112941,0.000625039,0.000939911,0,0,0,0,0.004738401,0,0,0,5.01E-08,0,0.666666,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.593735606,0,0,0,0,0,0,0.112244898,0.333333333,1,0.094972067,0.035043805,0.035043805,0.03926097,0.005617978,0.988764045,0.035634744,0.034391534,0.428571429,0.070484581,0,0.04516129,0.012605042,0.027100271,0.020872865,0,0,0,0,0,0,0,0,0,0,0,0.021126761,0.044077135,0.026415094,0.00316861,0.01096444,0.009986663,0.005308642,0.020062376,0.020062376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.002927227,0.010846901,0.009928337,0,0,0,0,0.010279862,0,0,0,5.01E-08,0,0.551724,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.059074159,0,0,0,0,1,0.5,0.010204082,0,0.6,0.022346369,0.005006258,0.005006258,0.009237875,0.157303371,0.93258427,0.011135857,0,0.428571429,0.004405286,0.333333333,0.012903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.98E-07,7.16E-08,1.08E-07,0,0,0,0,0,0,0,0,5.01E-08,0,0,0,0,0,0,0,0,0,0,0,0.903440006,1,
0.59385076,0,0,0,0,0,0,0.112244898,0.333333333,0.4,0.022346369,0.008760951,0.008760951,0.013856813,0.06741573,0.741573034,0.011135857,0.007936508,0.428571429,0.008810573,0.666666667,0.006451613,0.021008403,0.010840108,0.011385199,0,1,0.047619048,0.036764706,0.034090909,0.010658307,0.020441807,0.005933682,0.025,0.05,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000748452,0.000807318,0.000332949,0,0,0,0.02952381,0,0,0,0,5.01E-08,0.625,0,0,0,0,0,0.999404357,0,0,0,0,0.903440006,1,
0.593965914,0,0,0,0,0,0,0.112244898,0.333333333,0.2,0.011173184,0.002503129,0.002503129,0.004618938,0.179775281,0.511235955,0.002227171,0.005291005,0.428571429,0.004405286,1,0,0.008403361,0.004065041,0.0056926,0.2,1,0,0,0,0,0,0,0,0,0,0.014084507,0.008264463,0.011320755,0.001789193,0.000688337,0.00103002,0.004265432,0.003420792,0.003420792,0.035714286,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.001652979,0.000681026,0.001024102,0.000625,0.000624772,0.000625,0,0.003441915,0.001249544,0,0,5.01E-08,0,1,0.333333,0,0,0,0,0.954545498,0.055640215,0,0,0.903440006,1,
0.594081069,0,0,0,0,0,0,0.112244898,0,0.4,0.061452514,0.035043805,0.035043805,0.064665127,0.033707865,0.926966292,0.04454343,0.023809524,0.285714286,0.052863436,0.333333333,0.058064516,0.113445378,0.037940379,0.051233397,0,0.001001001,0.095238095,0.044117647,0.068181818,0.137931034,0.072535443,0.076788831,0.125,0.1,0.125,0.007042254,0.002754821,0.003773585,0.000114356,3.16E-05,4.73E-05,0.000296296,0.000237624,0.000237624,0,0,0,0.034482759,0.00814664,0.011527378,0.106508876,0.021840836,0.049326137,0.6,0.6,0.6,0,0,0,0,0,4.66E-08,0.043064864,0.012738973,0.019156397,0,0,0,0.087301429,0.00047384,0,0.378,0,5.01E-08,0.206896,0.034482,0,0.137931,0,0,0.224722167,0.002340546,0,0.772607558,0,0.903440006,1,
0.594196223,0,0,0,0,1,0.5,0,0,0.6,0.078212291,0.036295369,0.036295369,0.009237875,0.393258427,0.994382022,0.042316258,0.029100529,0.428571429,0.035242291,0,0.064516129,0,0.033875339,0.017077799,0,0.002002002,0,0.051470588,0.034090909,0,0.02110122,0.006282723,0,0.04,0.025,0,0.005509642,0.003773585,0,0.000939719,0.000401767,0,0.005049505,0.002019802,0,0,0,0,0,0,0,0,0,0,0,0,0.079545455,0.022338569,0,0,0.007389163,4.25E-08,1.98E-07,0.00176298,0.00075194,0,0,0,0.021768571,0.007048371,0,0,0.161344554,0,0.233333,0.066666,0,0,0.233333,0.1,0.472395563,0.503362387,0,0,0.472647805,0.702474394,0,
0.594311377,0,0,0,0,1,0.5,0,0,0.8,0.033519553,0.008760951,0.008760951,0.011547344,0.235955056,0.938202247,0.013363029,0.005291005,0.285714286,0.008810573,0.333333333,0.006451613,0.008403361,0.009485095,0.009487666,0,0.002002002,0,0,0,0,0,0,0,0,0,0.014084507,0.016528926,0.01509434,0.009529654,0.012365068,0.011806824,0.012518519,0.01980198,0.01980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.008803292,0.01223251,0.011737855,0,0,0,0,0.030914768,0,0,0,5.01E-08,0,0.75,0,0,0,0,0,0.954545498,0,0,0,0.903440006,1,
0.594426532,0,0,0,0,0,0.5,0.112244898,0,0.2,0.039106145,0.021276596,0.021276596,0,0.662921348,0.780898876,0.011135857,0.034391534,0.428571429,0.022026432,1,0.025806452,0,0.016260163,0.001897533,0,0.004004004,0,0,0,0,0,0,0,0,0,0,0.016528926,0.003773585,0,0.01328544,0.002689868,0,0.039171287,0.013522772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014778325,0.000262208,1.98E-07,0.013392204,0.002674239,0,0,0,0,0.033215854,0,0,0,0.00159663,0,0.333333,0,0,0,0.333333,0,0.936782361,0,0,0,0.905124496,0,
0.594541686,0,0,0,0,0,0,0.112244898,0,0.6,0.072625698,0.030037547,0.030037547,0.034642032,0,0.915730337,0.033407572,0.026455026,0.428571429,0.035242291,0.833333333,0.038709677,0.06302521,0.028455285,0.028462998,0,0.005005005,0.111111111,0.066176471,0.079545455,0.019435737,0.018463567,0.010820244,0.0125,0.04,0.0125,0.028169014,0.022038567,0.01509434,0.000359744,0.000297709,0.000148693,0.000296296,0.001217822,0.000237624,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002463054,0.000497582,0.003295795,0.001496656,0.001466075,0,0.002561566,0,0.014814762,0.000558243,0.005123132,0,0,0.018180179,0.36,0.32,0.04,0,0,0.04,0.486902858,0.187846918,0.103798814,0,0,0.93204719,1,
0.59465684,0,0,0,0,0,0.5,0.112244898,0,0.2,0.027932961,0.01126408,0.01126408,0.023094688,0,0.213483146,0.004454343,0.021164021,0.285714286,0.008810573,0.833333333,0.019354839,0.042016807,0.013550136,0.018975332,0,1,0,0,0,0,0,0,0,0,0,0.042253521,0.016528926,0.022641509,0.002626087,0.000725373,0.00108544,0.005555556,0.004455446,0.004455446,0.035714286,0.015151515,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.002426049,0.000717659,0.00107919,0.000625,0.000624772,0.000625,0,0.001813544,0.001249544,0,0,5.01E-08,0,0.6,0.1,0,0,0,0,0.95455218,0.052800053,0,0,0.903440006,1,
0.594771994,0,0,0,0,0,0.5,0.112244898,0,1,0.296089385,0.145181477,0.145181477,0.120092379,0,1,0.109131403,0.17989418,0.571428571,0.105726872,0.833333333,0.219354839,0.176470588,0.136856369,0.10056926,0,0,0,0.007352941,0,0,0.006594131,0,0,0.04,0,0.169014085,0.184573003,0.116981132,0.051110919,0.040095699,0.029614174,0.024444444,0.04950495,0.01960396,0.107142857,0.060606061,0.081081081,0,0,0,0,0,0,0,0,0,0.011363636,0.006980803,0,0,0.017241379,0.000233582,0.04822971,0.040428929,0.030010176,0.007198958,0.007225074,0.007198958,0.047619048,0.008977256,0.003612537,0,0.352941218,0.001219119,0.008547,0.572649,0.034188,0,0.008547,0.059829,0.006437138,0.936524633,0.010836849,0,0.006440575,0.903936989,1,
0.594887149,0,0,0,0,1,0.5,0.010204082,0,1,0.067039106,0.021276596,0.021276596,0.013856813,0.151685393,1,0.031180401,0.010582011,0.571428571,0.017621145,0.333333333,0.032258065,0.012605042,0.020325203,0.009487666,0,0,0,0,0,0,0,0,0,0,0,0.021126761,0.041322314,0.018867925,0.011283111,0.010612795,0.007422839,0.011111111,0.020007921,0.008910891,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.010423062,0.010499033,0.00737952,0,0.001212058,0,0,0.010613504,0.001212058,0,0,5.01E-08,0,0.833333,0.111111,0,0,0,0,0.954545498,0.007000496,0,0,0.903440006,1,
0.059189314,0,0,0,0,1,0.5,0.010204082,0,0,0,0,0,0,0.904494382,0.904494382,0.002227171,0,0.428571429,0,0,0,0,0.001355014,0,1,1,0,0,0,0,0,0,0,0,0,0,0.002754821,0,0,0.002500652,0,0,0.018811881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.98E-07,0.002473902,1.08E-07,0,0,0,0,0.03751234,0,0,0,5.01E-08,0,1,0,0,0,0,0,0.954545498,0,0,0,0.903440006,0,
0.595002303,0,0,0,0,0,0,0.112244898,0,0.2,0.005586592,0.001251564,0.001251564,0.004618938,0.151685393,0.157303371,0.004454343,0,0.285714286,0,0.333333333,0,0.008403361,0.002710027,0.003795066,0,1,0.015873016,0.007352941,0.011363636,0.005642633,0.002967359,0.003141361,0.0225,0.018,0.0225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,0.000396333,0.000117252,0.000176319,0,0,0,0.021428571,0,0,0,0,5.01E-08,0.5,0,0,0,0,0,0.999411353,0,0,0,0,0.903440006,1,
0.595117457,0,0,0,0,0,0.5,0.112244898,0,1,0.212290503,0.072590738,0.072590738,0.069284065,0.011235955,0.983146067,0.073496659,0.068783069,0.142857143,0.083700441,0.666666667,0.077419355,0.050420168,0.077235772,0.089184061,0,0,0,0.007352941,0,0,0.009891197,0,0,0.06,0,0.035211268,0.071625344,0.090566038,0.010269156,0.009565799,0.013664228,0.010123457,0.008891089,0.008891089,0.071428571,0.03030303,0.054054054,0,0,0,0,0,0,0,0,0,0.011363636,0.010471204,0,0,0,4.66E-08,0.009486395,0.009853836,0.013584355,0.026354167,0.026344562,0.026354167,0.071428571,0.005519092,0.026344562,0,0.529411827,5.01E-08,0.016949,0.440677,0.033898,0,0.016949,0,0.03961623,0.916710178,0.162134661,0,0.039637384,0.903440006,1,
0.595232612,0,0,0,0,0,0,0.112244898,0,0.8,0.044692737,0.010012516,0.010012516,0.013856813,0,0.898876404,0.0155902,0.005291005,0.285714286,0.004405286,0.166666667,0.012903226,0.021008403,0.012195122,0.011385199,0,1,0,0,0,0,0,0,0,0,0,0,0.002754821,0,0,0.000130297,0,0,0.000980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66E-08,1.76E-07,0.000128961,9.59E-08,0,0,0,0,0.00195459,0,0,0,5.01E-08,0,0.111111,0,0,0,0,0,0.954621862,0,0,0,0.903440006,0,
0.595347766,0,0,0,0,0,0,0.112244898,0,1,0.083798883,0.026282854,0.026282854,0.023094688,0.028089888,1,0.035634744,0.015873016,0.142857143,0.030837004,0.5,0.032258065,0.029411765,0.025745257,0.020872865,0,0,0,0.029411765,0.011363636,0,0.009891197,0.001745201,0,0.02,0.0125,0.014084507,0.019283747,0.018867925,0.010019879,0.008350405,0.00835393,0.012980765,0.010410317,0.010410317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022167488,0.008641117,0.009256141,0.00865151,0.00840306,0,0,0,0.017857143,0.017894926,0,0,0,0.035083181,0.181818,0.318181,0,0,0,0.40909,0.045121927,0.911448723,0,0,0,0.989387386,1,
0.59546292,0,0,0,0,0,0,0.112244898,0,1,0.145251397,0.055068836,0.055068836,0.071593533,0.039325843,0.949438202,0.055679287,0.052910053,0.428571429,0.074889868,0,0.122580645,0.105042017,0.06097561,0.068311195,0,1,0.031746032,0.014705882,0.022727273,0.001880878,0.00098912,0.00104712,0.005,0.004,0.005,0.161971831,0.1184573,0.128301887,0.005534428,0.002996446,0.00404553,0.004061728,0.005689109,0.005689109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119402985,0.029764613,0,4.66E-08,0.005244716,0.003003438,0.004080708,0,0,0,0.003571429,0.001045331,0,0,0,5.01E-08,0.044444,0.955555,0,0,0,0,0.012997202,0.942130679,0,0,0,0.903440006,0,
0.595578075,0,0,0,0,0,0.5,0.112244898,0,0.8,0.134078212,0.042553191,0.042553191,0.030023095,0,0.820224719,0.037861915,0.047619048,0.428571429,0.066079295,0.166666667,0.051612903,0.021008403,0.046070461,0.041745731,0,0.001001001,0.015873016,0.014705882,0.022727273,0.005642633,0.006264425,0.006631763,0.0225,0.02,0.025,0.014084507,0.077134986,0.067924528,0.00142516,0.011156725,0.010885518,0.002479012,0.015172277,0.015172277,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0.022727273,0.006631763,0,0,0.007389163,1.01E-05,0.001712831,0.011284507,0.011193942,0,0.000937158,0,0.022619048,0.005977216,0.001874317,0,0.167647079,0.000122122,0.057142,0.8,0.028571,0,0.057142,0.085714,0.021908855,0.933618997,0.005036244,0,0.021920553,0.903516409,1,
